hhidpn,wavenum,hitot,rheight,age,female
17521020,12,121012.2754,1.651,76,1
17526010,12,426589,1.5875,73,1
17527020,12,78557,1.7526,77,1
17547010,12,16800,1.7526,82,0
17626010,12,8040,1.7018,76,0
17635010,12,14193.21898,1.8542,78,0
17642010,12,5376,1.651,81,0
17653010,12,41988,1.6256,82,1
17661030,12,17623.8,1.4478,70,1
17674030,12,81154,1.651,70,1
17707040,12,196039.7223,1.5748,70,1
17707041,12,196039.7223,1.8161,68,0
17715010,12,119400,1.778,79,0
17715020,12,119400,1.4224,78,1
17750010,12,22688,1.6764,76,1
17750020,12,22688,1.6764,77,0
17773010,12,68388,1.7526,73,0
17773011,12,68388,1.4478,70,1
17785030,12,36144,1.778,84,0
17790040,12,13065,1.6764,72,1
17807010,12,10776,1.6002,76,1
17833010,12,18744,1.524,76,1
17833020,12,18744,1.905,78,0
17844010,12,16200,1.7526,77,1
17862010,12,228499.226,1.9558,81,0
17862040,12,228499.226,1.6764,84,1
17909010,12,70884,1.6256,78,1
17909020,12,70884,1.7526,79,0
17922010,12,28368,1.6637,78,1
17923010,12,76400,1.905,77,0
17923011,12,76400,1.7018,67,1
17924010,12,33996,1.7018,72,0
17924040,12,33996,1.651,69,1
17933010,12,21540,1.524,81,1
17933020,12,21540,1.7526,83,0
17952010,12,69876,1.778,75,0
17952040,12,69876,1.6002,71,1
17978010,12,39328,1.8288,76,0
17978020,12,39328,1.5494,72,1
17980010,12,47992,1.7526,78,0
17986020,12,66719.72244,1.651,80,1
18034010,12,18312,1.6002,77,1
18075010,12,44804,1.7526,80,0
18075040,12,44804,1.7526,66,1
18092010,12,10836,1.5748,74,1
18097010,12,7188,1.6256,80,1
18098010,12,55744.55679,1.5748,77,1
18100010,12,16800,1.6256,74,0
18150010,12,43320,1.5748,81,1
18158010,12,18876,1.6256,83,1
18163030,12,15780,1.6764,84,1
18166010,12,12021,1.7018,74,1
18175020,12,55692,1.8288,74,0
18175030,12,55692,1.7272,71,1
18199010,12,27600,1.5494,77,1
18199020,12,27600,1.8034,74,0
18200010,12,15420,1.524,77,1
18200020,12,15420,1.8288,76,0
18204020,12,33680,1.5748,72,1
18210010,12,8892,1.524,75,1
18212010,12,9984,1.8542,79,0
18212011,12,9984,1.6002,75,1
18216020,12,10476,1.6764,74,1
18229010,12,9300,1.5748,79,1
18243010,12,9768,1.6256,80,0
18245010,12,15600,1.7399,76,0
18259010,12,5832,1.651,79,1
18276010,12,17440,1.7526,77,0
18276020,12,17440,1.524,73,1
18285020,12,107789.7622,1.778,79,0
18285030,12,107789.7622,1.6256,71,1
18298010,12,33600,1.7272,81,1
18301010,12,39156,1.524,83,1
18301040,12,39156,1.6256,83,0
18304020,12,32388,1.6764,75,0
18309010,12,49128,1.6764,83,0
18309020,12,49128,1.6256,78,1
18345020,12,0,1.7018,76,1
18352010,12,19884,1.8034,73,0
18352040,12,19884,1.6002,64,1
18360010,12,8988,1.8034,76,0
18364011,12,12000,1.5748,72,1
18417010,12,35600,1.6256,76,1
18421010,12,12000,1.6256,80,1
18424040,12,21648,1.7018,57,1
18435040,12,39804,1.6002,60,1
18435042,12,39804,1.7907,64,0
18439040,12,26614,1.524,72,1
18442010,12,39212,1.651,73,0
18442040,12,39212,1.5113,71,1
18443010,12,16800,1.4478,81,1
18447010,12,20460,1.6764,81,0
18447040,12,20460,1.6764,64,1
18451010,12,49432,1.5748,74,1
18451040,12,49432,1.8034,72,0
18482040,12,11940,1.6764,60,1
18482041,12,11940,1.8034,56,0
18483010,12,33408,1.6383,74,1
18494020,12,10800,1.9812,75,0
18494022,12,7800,1.524,71,1
18508011,12,57848.47616,1.5494,56,1
18525020,12,89236,1.7526,72,1
18525030,12,89236,1.7526,68,0
18536010,12,27005.32142,1.7018,76,1
18566010,12,78345.427,1.6764,74,1
18566020,12,78345.427,1.6764,73,0
18624020,12,50784,1.5748,78,1
18646020,12,43548,1.6129,72,1
18679010,12,17856,1.5494,75,1
18680020,12,21312,1.651,78,1
18686020,12,38957,1.5748,81,1
18686030,12,38957,1.7526,84,0
18725030,12,61200,1.6764,84,0
18733020,12,26228,1.6383,83,0
18733021,12,26228,1.56845,68,1
18739010,12,27600,1.524,82,1
18742010,12,53020,1.7526,75,0
18742040,12,53020,1.651,65,1
18759010,12,171460,1.8034,73,0
18774010,12,54980,1.8796,75,0
18774020,12,54980,1.5494,74,1
18776010,12,42200,1.8288,75,0
18776040,12,42200,1.6002,68,1
18779010,12,17808,1.6891,74,1
18779011,12,17808,1.7526,78,0
18782010,12,52800,1.7399,77,0
18782040,12,52800,1.5748,70,1
18808020,12,5112,1.651,79,1
18831010,12,10800,1.5494,80,1
18865010,12,13056,1.5494,78,1
18877010,12,11916,1.5748,78,1
18889010,12,40752,1.7526,75,0
18889040,12,40752,1.6256,67,1
18896010,12,122850.6,1.7526,73,0
18896040,12,122850.6,1.651,56,1
18918040,12,61400,1.5748,60,1
18918041,12,61400,1.7653,66,0
18950010,12,17652,1.524,79,1
18963010,12,49300,1.6256,75,1
18964020,12,36288,1.8288,74,0
18964030,12,36288,1.5494,69,1
18972011,12,3566,1.6256,60,1
18990010,12,45972,1.778,72,0
18990040,12,8652,1.6256,69,1
19001010,12,24543.34052,1.5494,78,1
19031020,12,17004,1.5748,81,1
19047020,12,32640,1.5748,81,1
19049010,12,14139,1.5748,75,1
19050010,12,37280,1.7653,74,0
19052010,12,33840,1.651,77,1
19052040,12,33840,1.778,72,0
19053010,12,68340,1.7526,77,0
19054020,12,24108,1.524,72,1
19054021,12,24108,1.7526,73,0
19058010,12,6000,1.6764,73,0
19065020,12,46184.19115,1.6764,77,1
19065021,12,46184.19115,1.6764,76,0
19110010,12,15400,1.6002,73,1
19110020,12,15400,1.7272,76,0
19117010,12,8820,1.6002,82,1
19133010,12,30000,1.8796,78,0
19167020,12,1680,1.524,77,1
19187020,12,8880,1.4732,72,1
19212020,12,10812,1.6764,78,1
19213020,12,12600,1.7526,80,1
19216010,12,10272,1.6002,78,1
19280010,12,31380,1.6764,77,1
19280020,12,31380,1.7272,80,0
19286010,12,168600,1.8542,72,0
19286020,12,168600,1.6002,73,1
19298010,12,30300,1.7907,76,0
19298011,12,74825.07442,1.6383,76,1
19298020,12,33722,1.5494,73,1
19333010,12,20856,1.651,79,1
19338010,12,67756.68,1.7018,80,0
19338020,12,67756.68,1.5113,79,1
19345020,12,41600,1.8542,75,0
19345030,12,41600,1.651,63,1
19373010,12,20400,1.4986,79,1
19403010,12,25848,1.6891,75,1
19424010,12,33255,1.8034,78,0
19425020,12,56300,1.6764,77,1
19425021,12,56300,1.7018,67,0
19433040,12,14484,1.524,69,1
19442040,12,34400,1.6256,71,1
19454010,12,186441.6219,1.7018,77,1
19454020,12,186441.6219,1.778,77,0
19458010,12,35200,1.8034,73,0
19458040,12,35200,1.5748,71,1
19496010,12,16664,1.7272,78,0
19501010,12,21600,1.79705,78,0
19535020,12,26576,1.7526,78,0
19535030,12,26576,1.5494,71,1
19536010,12,91071.44417,1.778,79,0
19536040,12,91071.44417,1.651,69,1
19569010,12,13260,1.524,77,1
19585010,12,15800,1.5748,78,1
19620010,12,13783.38988,1.651,80,1
19621010,12,5964,1.8542,73,0
19621040,12,5964,1.651,66,1
19625030,12,12829,1.6002,69,1
19626010,12,33996,1.8796,79,0
19626020,12,33996,1.651,78,1
19629020,12,76500,1.6002,75,1
19629030,12,76500,1.8034,72,0
19637011,12,17243.29409,1.524,73,1
19662010,12,15900,1.5494,83,1
19687010,12,194920,1.6764,81,1
19687040,12,194920,1.7526,72,0
19704010,12,49276,1.524,75,1
19704011,12,49276,1.7526,70,0
19705010,12,14940,1.6002,75,1
19705020,12,14940,1.8034,76,0
19715010,12,21930,1.0033,82,1
19738010,12,56831.17272,1.5748,74,1
19738020,12,56831.17272,1.8796,76,0
19742010,12,45650,1.7526,74,0
19742040,12,45650,1.6256,71,1
19746010,12,24000,1.5494,76,1
19746020,12,24000,1.778,81,0
19759020,12,14196,1.6256,76,1
19784010,12,48012,1.6383,76,1
19786020,12,23996.42759,1.5494,56,1
19796010,12,24456,1.6002,75,1
19822010,12,39200,1.524,74,1
19857010,12,30984,1.7018,75,0
19857020,12,30984,1.6256,72,1
19877010,12,13032,1.7018,75,1
19935010,12,61200,1.651,72,1
19950010,12,36789,1.6891,73,1
19973010,12,55976,1.6764,81,0
19973040,12,55976,1.651,70,1
19976010,12,19962.36325,1.54305,78,1
19992040,12,15000,1.7272,83,0
20042010,12,9852,1.6002,74,1
20077010,12,30964,1.8034,75,0
20077040,12,30964,1.6256,69,1
20079010,12,57071.84238,1.8034,76,0
20079020,12,57071.84238,1.6129,76,1
20081010,12,24408,1.6002,81,0
20081020,12,24408,1.651,73,1
20093010,12,15600,1.778,72,0
20093041,12,36000,1.778,59,0
20114010,12,42584,1.6764,76,0
20114040,12,42584,1.6764,68,1
20139010,12,12000,1.651,82,1
20155010,12,7420,1.651,78,1
20158010,12,42900.54066,1.7018,74,0
20158040,12,42900.54066,1.651,71,1
20161020,12,62216,1.8034,77,0
20162010,12,30840,1.8288,79,0
20162020,12,30840,1.5875,76,1
20176010,12,13200,1.7272,76,0
20190011,12,19213.94127,1.6764,76,1
20201010,12,28600,1.5875,75,1
20221010,12,61708,1.7272,80,0
20221011,12,10400,1.4986,82,1
20247010,12,73070.51622,1.7526,77,0
20248010,12,68628,1.905,75,0
20248040,12,68628,1.5494,71,1
20256040,12,26424,1.651,69,1
20259010,12,99999,1.6891,73,1
20259020,12,99999,1.8288,79,0
20293041,12,21724,1.7145,82,1
20315020,12,45600,1.5748,80,1
20316010,12,60960,1.778,75,0
20316020,12,60960,1.69545,73,1
20346020,12,74400,1.5875,72,1
20363010,12,63579.4,1.8034,76,0
20363040,12,63579.4,1.7653,70,1
20369010,12,99400,1.8542,79,0
20369020,12,99400,1.6002,79,1
20374010,12,17940,1.651,73,1
20383010,12,91400,1.7018,73,0
20383040,12,91400,1.5494,70,1
20384010,12,163600,1.7272,77,0
20384040,12,163600,1.6256,68,1
20394010,12,8664,1.524,81,1
20397010,12,15407.58856,1.5494,76,1
20442010,12,43200,1.524,76,1
20442020,12,43200,1.651,75,0
20446020,12,47166,1.524,82,1
20448020,12,70181.86576,1.5494,73,1
20455020,12,38220,1.5621,73,1
20471010,12,33610,1.8034,72,0
20471040,12,33610,1.6383,71,1
20511010,12,6000,1.4986,80,1
20514010,12,18014.51402,1.5748,73,1
20524010,12,37796,1.7526,75,0
20524020,12,37796,1.5875,79,1
20527010,12,35808,1.7526,74,0
20527040,12,35808,1.6891,71,1
20540020,12,23652,1.4732,81,1
20554010,12,38298.35992,1.8796,75,0
20554020,12,38298.35992,1.5748,72,1
20557011,12,38000,1.5748,76,1
20558010,12,99920,1.8542,78,0
20558020,12,99920,1.6256,79,1
20559020,12,63600,1.5748,77,1
20559030,12,63600,1.8796,70,0
20560010,12,56626.30355,1.7018,76,0
20560020,12,56626.30355,1.651,73,1
20561010,12,207324,1.8034,73,0
20561040,12,207324,1.6256,70,1
20575010,12,29908,1.6002,74,1
20588020,12,77836,1.6256,72,1
20588030,12,77836,1.8034,71,0
20608010,12,29388,1.4859,75,1
20634010,12,113820,1.8034,77,0
20634040,12,113820,1.651,68,1
20676010,12,182100,1.7018,75,1
20676011,12,182100,1.8161,82,0
20678010,12,46722,1.6002,78,1
20679010,12,45720,1.4986,81,1
20692010,12,62695.78809,1.8796,80,0
20692020,12,62695.78809,1.651,77,1
20696010,12,30984,1.7018,78,0
20696020,12,30984,1.6891,76,1
20700010,12,30336,1.524,74,1
20700011,12,30336,1.6891,73,1
20712020,12,21112.80082,1.4986,82,1
20777010,12,14232.70997,1.6129,75,0
20777040,12,14232.70997,1.5748,65,1
20806010,12,45984,1.778,76,0
20806040,12,45984,1.6764,71,1
20831010,12,24000,1.8034,80,0
20861020,12,45715,1.6383,77,1
20862010,12,16564,1.5494,76,1
20870010,12,157443.147,1.778,73,0
20870020,12,157443.147,1.6002,76,1
20876010,12,85804.99541,1.5748,74,1
20876011,12,85804.99541,1.7272,78,0
20887010,12,83296,1.6764,78,1
20899010,12,15420,1.6764,77,0
20911020,12,25200,1.6256,81,1
20918020,12,35498.85935,1.524,78,1
21002010,12,105328,1.7526,78,0
21002040,12,105328,1.6764,64,1
21003010,12,75852,1.651,79,1
21003020,12,75852,1.7272,81,0
21012020,12,71141,1.6002,83,1
21015020,12,14400,1.5494,74,1
21019010,12,62900,1.8034,75,0
21019020,12,62900,1.6764,73,1
21040020,12,39804,1.8288,81,0
21040030,12,39804,1.6764,68,1
21058010,12,18860,1.7526,77,0
21058020,12,18860,1.6002,75,1
21072010,12,21412,1.6256,73,1
21073010,12,26724,1.5748,74,1
21073020,12,26724,1.7018,79,0
21078010,12,11316,1.524,77,1
21080010,12,10800,1.5494,72,1
21081010,12,9600,1.6256,82,1
21099010,12,58800,1.7018,75,0
21120010,12,15492,1.6002,74,1
21137020,12,213200,1.651,73,0
21137030,12,213200,1.5748,67,1
21141020,12,42560,1.8288,76,0
21163010,12,46208,1.6002,75,1
21163020,12,46208,1.8542,77,0
21166010,12,21744,1.6764,74,1
21166020,12,21744,1.7526,80,0
21169010,12,66948,1.7272,75,1
21169040,12,66948,1.8542,83,0
21190010,12,34404.44,1.5748,75,1
21190040,12,34404.44,1.5748,84,0
21195010,12,24996,1.6256,77,0
21200010,12,10248,1.651,77,1
21201010,12,34680,1.6002,76,1
21201020,12,34680,1.7018,76,0
21210010,12,17708,1.524,80,1
21227010,12,61300,1.7018,74,0
21227020,12,61300,1.6002,72,1
21233010,12,106360,1.8034,75,1
21233020,12,106360,1.8796,73,0
21242040,12,20136,1.6256,64,1
21268010,12,15000,1.6764,79,0
21269010,12,38376,1.7653,79,0
21302010,12,20640,1.7526,75,0
21302011,12,24655,1.651,74,1
21329010,12,75540,1.67005,76,1
21329040,12,75540,1.8034,70,0
21332010,12,33360,1.905,75,0
21332020,12,33360,1.5494,77,1
21349010,12,120700,1.7272,76,0
21349020,12,120700,1.6637,73,1
21350010,12,69780,1.8288,76,0
21350040,12,69780,1.5748,65,1
21359010,12,72168,1.7018,79,0
21359020,12,72168,1.6637,75,1
21368010,12,9360,1.6764,73,0
21390010,12,516990.2285,1.7526,73,0
21410010,12,18240,1.6764,81,0
21412020,12,45040.03115,1.3462,73,1
21416010,12,48528,1.7272,72,0
21416011,12,48528,1.7018,62,1
21416040,12,42632,1.6002,71,1
21416041,12,42632,1.8288,63,0
21422010,12,30000,1.7526,80,1
21423020,12,21420,1.5621,81,1
21427010,12,27620,1.7272,80,0
21427020,12,27620,1.6256,80,1
21442010,12,189222.8928,1.7526,80,1
21442020,12,189222.8928,1.8288,82,0
21448010,12,16225.8,1.6002,76,1
21452010,12,23136.25099,1.5494,75,1
21468010,12,40800,1.6891,77,1
21468020,12,40800,1.7653,80,0
21479010,12,20868,1.6764,75,1
21485020,12,52220,1.7272,74,0
21485030,12,52220,1.6383,71,1
21505010,12,19956,1.5748,78,1
21507010,12,25910,1.5494,73,1
21578010,12,80964,1.8288,75,0
21578011,12,80964,1.6256,68,1
21582020,12,8400,1.651,73,1
21583010,12,28680,1.7526,81,0
21583020,12,28680,1.7272,76,1
21587010,12,78555.52044,1.651,79,1
21587040,12,78555.52044,1.778,71,0
21629040,12,15400,1.7907,56,0
21668020,12,36596,1.6383,77,1
21671020,12,94460,1.651,76,1
21675020,12,42660,1.651,80,1
21675030,12,42660,1.8288,84,0
21693011,12,51094,1.8542,82,0
21710020,12,13206,1.651,82,1
21721030,12,2200,1.7653,63,0
21721031,12,14028,1.5748,68,1
21721032,12,43273,1.6637,66,1
21726020,12,17328,1.4986,78,1
21743010,12,30388,1.778,69,0
21743011,12,30388,1.7018,69,1
21743040,12,130520.9985,1.7018,64,1
21746010,12,112514.7993,1.8034,72,0
21746020,12,112514.7993,1.6764,74,1
21749010,12,13392,1.6129,79,1
21755020,12,46800,1.6002,80,1
21755030,12,46800,1.778,83,0
21774010,12,16994.4,1.5748,82,1
21791020,12,35440,1.778,76,0
21791030,12,35440,1.6002,71,1
21825020,12,58385.41938,1.5494,74,1
21825021,12,58385.41938,1.7018,80,0
21835010,12,10932,1.6002,75,1
21873010,12,9248,1.5748,81,1
21904010,12,16368,1.6764,75,1
21912020,12,105722.6238,1.6002,72,0
21912030,12,105722.6238,1.6256,69,1
21922020,12,23004,1.8796,74,0
21922030,12,23004,1.5748,71,1
21924010,12,19008,1.6002,80,1
21928010,12,69320,1.7526,79,0
21928020,12,69320,1.6256,77,1
21995010,12,24840,1.7272,78,0
21995020,12,24840,1.5494,76,1
21997010,12,48367.2,1.7272,73,0
21997040,12,48367.2,1.5748,69,1
22018010,12,42831.8199,1.5494,75,1
22026010,12,74031.16702,1.5621,78,1
22026020,12,74031.16702,1.7399,82,0
22027030,12,42220,1.6637,84,1
22034010,12,26803.6,1.9304,73,0
22034020,12,26803.6,1.5494,75,1
22035010,12,16596,1.7272,76,0
22047020,12,21656,1.6002,78,1
22047030,12,21656,1.7272,83,0
22049010,12,24732,1.8034,73,0
22049020,12,24732,1.4986,73,1
22052010,12,39108,1.6764,74,1
22052011,12,39108,1.8288,75,0
22060010,12,42812,1.6002,74,1
22061010,12,59120,1.7526,74,0
22061020,12,59120,1.5494,74,1
22067010,12,21156,1.6002,73,1
22067011,12,14960,1.6764,73,0
22109020,12,10800,1.7272,81,0
22113040,12,21270,1.6002,72,1
22122010,12,31872,1.5748,77,1
22125010,12,8841,1.6256,75,1
22132010,12,32881,1.7526,81,0
22132020,12,32881,1.4986,76,1
22136010,12,39635.42344,1.524,75,1
22136020,12,39635.42344,1.8034,77,0
22137010,12,29696,1.6256,77,1
22137020,12,29696,1.7272,79,0
22168010,12,32952,1.7018,74,0
22168020,12,32952,1.4986,75,1
22174010,12,12000,1.524,82,1
22182010,12,28836.12,1.50495,74,1
22182011,12,80400,1.778,73,0
22212020,12,3324,1.651,81,1
22229010,12,22884,1.5748,80,1
22233010,12,5400,1.4986,79,0
22241010,12,50400,1.651,75,1
22242010,12,82800,1.8288,80,0
22242020,12,82800,1.651,77,1
22243010,12,94029,1.6002,82,1
22243020,12,94029,1.778,82,0
22245010,12,70200,1.7526,80,0
22245020,12,70200,1.524,80,1
22261010,12,52716,1.7526,82,0
22266010,12,38448,1.8034,81,1
22267010,12,78419.08605,1.5494,78,1
22275010,12,122090,1.6764,81,1
22289020,12,26240,1.651,73,1
22314020,12,33650.62443,1.7526,75,1
22330010,12,109825.3082,1.651,82,1
22330020,12,109825.3082,1.778,81,0
22333010,12,35200,1.4986,83,1
22333020,12,35200,1.7018,83,0
22335030,12,81130,1.524,71,1
22348010,12,16932,1.6002,83,1
22364010,12,14160.8,1.7272,73,1
22370010,12,53248.04,1.7018,81,1
22370020,12,53248.04,1.7018,83,0
22375040,12,21368,1.778,83,0
22383010,12,42492,1.6891,82,1
22388020,12,9216,1.8288,74,0
22420011,12,21960.08,1.524,79,1
22427010,12,23052,1.5875,81,1
22429040,12,18504,1.5494,60,1
22454010,12,12888,1.6256,80,1
22470010,12,21000,1.6764,72,1
22482010,12,108698.217,1.6256,84,1
22482011,12,108698.217,1.778,79,0
22492030,12,20568,1.6002,61,1
22516010,12,34556,1.5748,74,1
22522010,12,50936,1.7272,79,0
22522020,12,50936,1.651,82,1
22523020,12,48980,1.7272,74,0
22523030,12,48980,1.5621,72,1
22544010,12,15552,1.8542,79,0
22544020,12,15552,1.6002,79,1
22545010,12,84000,1.5748,83,1
22545040,12,84000,1.7272,84,0
22563020,12,94560,1.8288,74,0
22563021,12,94560,1.5875,76,1
22565010,12,22464,1.651,82,1
22566010,12,12784,1.6256,74,1
22568010,12,14400,1.8288,78,1
22572010,12,46900,1.6256,72,1
22574010,12,38400,1.6256,72,1
22574020,12,38400,1.8542,78,0
22576020,12,48992,1.7272,78,0
22576030,12,48992,1.5494,72,1
22579010,12,19200,1.6764,80,1
22583010,12,17900,1.7526,76,1
22589010,12,59290.80208,1.651,82,1
22589040,12,59290.80208,1.7526,84,0
22599020,12,23836,1.651,76,1
22600010,12,92700,1.8288,73,0
22600040,12,92700,1.5748,65,1
22602040,12,41900,1.5494,70,1
22604010,12,48005.2,1.69545,78,1
22648030,12,11200,1.778,69,1
22648031,12,24300,1.6256,55,0
22659011,12,15600,1.6256,73,1
22665010,12,109060.9785,1.651,82,1
22674010,12,27200,1.7526,82,0
22726010,12,109464.2532,1.7526,76,0
22738010,12,54600,1.905,78,0
22738020,12,54600,1.7272,76,1
22741010,12,27954,1.6764,76,0
22757010,12,15458,1.8796,76,0
22764020,12,16620,1.5748,75,1
22798010,12,21288,1.6256,75,1
22811020,12,149674.856,1.6256,72,1
22811021,12,149674.856,1.7018,71,0
22825030,12,68000,1.6256,57,1
22837040,12,98244,1.6256,70,1
22841040,12,11800,1.7526,66,0
22841041,12,11800,1.5494,61,1
22860010,12,19200,1.8288,83,0
22861010,12,12360,1.8542,78,0
22861040,12,12360,1.6764,84,1
22879030,12,16812,1.7526,71,1
22911020,12,28964,1.524,75,1
22912020,12,32012,1.7399,77,0
22912030,12,32012,1.6256,70,1
22930020,12,14424,1.7018,81,1
22938011,12,50200,1.6256,69,1
22965010,12,9132,1.6256,72,1
22965040,12,10896,1.8288,71,0
22973010,12,12000,1.6256,79,1
22984010,12,24000,1.7526,79,0
22984040,12,24000,1.6002,70,1
22985040,12,49236,1.651,72,1
22999020,12,15600,1.651,78,1
23015010,12,13560,1.6764,82,1
23028020,12,9132,1.6764,82,1
23034010,12,14256,1.5748,82,1
23042011,12,51530,1.6002,68,1
23067010,12,17268,1.6764,76,1
23074020,12,70032,1.6764,72,0
23074030,12,70032,1.651,68,1
23105010,12,49180,1.6891,82,1
23105020,12,49180,1.6764,82,0
23107030,12,56859,1.7526,67,1
23108010,12,26164,1.6256,72,1
23108040,12,26164,1.7272,69,0
23119020,12,44830,1.7272,72,0
23119030,12,44830,1.6002,68,1
23164020,12,25380,1.7272,77,0
23186010,12,116153.3405,1.651,73,0
23186040,12,116153.3405,1.524,70,1
23199010,12,109720,1.524,74,1
23199020,12,109720,1.7526,75,0
23212010,12,17100,1.4986,79,1
23212020,12,17100,1.70815,78,0
23245010,12,35350.20156,1.524,77,1
23245020,12,35350.20156,1.8288,78,0
23254030,12,19200,1.524,71,1
23254031,12,19200,1.651,75,0
23258010,12,10056,1.7018,75,0
23283010,12,8412,1.6002,81,1
23294030,12,15204,1.5748,84,1
23303020,12,27200,1.6002,79,1
23323010,12,0,1.7526,80,0
23344010,12,20400,1.7526,78,0
23344020,12,20400,1.6256,78,1
23366010,12,51180,1.8034,75,0
23366020,12,51180,1.6256,75,1
23381010,12,13200,1.6764,83,1
23387010,12,40152,1.651,72,1
23401010,12,85478.711,1.7272,79,0
23401040,12,85478.711,1.6383,67,1
23416010,12,21600,1.8288,82,0
23425010,12,55428,1.6002,73,1
23425020,12,55428,1.8034,75,0
23430010,12,12000,1.5748,73,1
23453010,12,11448,1.6002,73,1
23454030,12,14772,1.7272,84,0
23461020,12,25249.1798,1.7399,75,1
23479030,12,222084,1.6002,71,1
23488010,12,37548,1.524,80,1
23489010,12,421445.8325,1.651,77,0
23489020,12,421445.8325,1.5494,78,1
23516010,12,33116.57399,1.5748,79,1
23524020,12,60000,1.7526,75,0
23524030,12,60000,1.6002,71,1
23529010,12,23288,1.7272,76,0
23529020,12,23288,1.7272,76,1
23548010,12,12277.92661,1.7526,81,0
23597010,12,70600,1.8542,80,0
23597020,12,70600,1.7272,77,1
23605020,12,66825,1.8288,79,0
23605030,12,66825,1.778,69,1
23639010,12,9492.12,1.778,73,0
23640010,12,44200,1.651,80,1
23641010,12,81515,1.778,75,0
23641040,12,81515,1.5748,67,1
23677010,12,182444,1.8288,72,0
23677011,12,182444,1.6764,67,1
23678020,12,41599.82578,1.6002,74,1
23678030,12,41599.82578,1.6637,71,0
23685030,12,50072,1.651,66,1
23698010,12,7524,1.6002,82,1
23701030,12,13620,1.6764,71,0
23713020,12,37200,1.7526,75,0
23713030,12,37200,1.524,69,1
23716010,12,27588,1.651,74,0
23716011,12,27588,1.7018,56,1
23748010,12,45828,1.7526,80,0
23748020,12,45828,1.6129,75,1
23752010,12,22764,1.8288,76,1
23752011,12,22764,1.8796,60,0
23754020,12,88940,1.7272,75,0
23754030,12,88940,1.5748,70,1
23756040,12,13176,1.6764,70,1
23807020,12,93800,1.7653,77,1
23807030,12,93800,1.905,84,0
23817010,12,9552,1.7145,79,1
23827010,12,13116,1.7526,78,0
23830010,12,3696,1.778,82,1
23831010,12,18053,1.8034,72,0
23831040,12,5212,1.7272,61,1
23844010,12,55216,1.8288,74,0
23876010,12,8256,1.651,75,1
23886010,12,31488,1.6002,78,1
23886020,12,31488,1.6764,80,0
23899020,12,11160,1.8288,79,0
23913010,12,16980,1.7018,79,1
23919010,12,7740,1.6764,72,1
23923020,12,28116,1.6129,80,1
23965020,12,57696,1.7018,77,1
23965021,12,57696,1.8796,78,0
23967010,12,12408,1.524,75,0
23967011,12,4600,1.651,58,1
24014010,12,107320,1.9304,75,0
24014040,12,107320,1.6256,69,1
24024010,12,11466.59161,1.7018,75,1
24039020,12,71420,1.6256,75,1
24040011,12,19691.45596,1.6891,79,1
24055010,12,178600,1.8288,78,0
24055040,12,178600,1.64465,67,1
24056010,12,190124,1.7272,77,0
24058010,12,68360,1.905,77,0
24058011,12,68360,1.6256,69,1
24065010,12,148799.289,1.6256,82,0
